Sensor_1,Sensor_2,Sensor_3
-2.127789114,1.4519502113712586,0.5520870810005176
-1.15573208,5.7838682172461695,-4.433349919
0.4967130423772951,2.539187453873757,0.2901684701525207
-0.246837569,-0.693010896,1.1821934695351886
-3.014953613,-0.13660324,2.4672936172557747
-1.489340813,2.1797495050152214,-1.579294627
1.4392559603064286,1.7487217380884779,0.5523658239930486
-4.635525402,-1.102561589,3.3651958721016237
-1.616261814,-0.216803049,0.8558949400330109
-1.393886342,0.6299284947611736,0.8314101942042864
4.340683242772435,5.013883457005505,2.4717780859857457
-3.055450033,0.9910403246952753,-1.930937531
-0.124981103,-1.205787466,0.5311435928167744
3.9630797049441893,-0.430504517,0.10622946922397186
3.922901010021495,1.680932370422827,-0.135295014
0.5597323424436527,0.28622679446052707,0.23725070074274376
-0.895174639,1.8007729671581163,-1.477876565
-3.912520073,0.8643034763859813,2.8926010747228026
3.9883032301078223,-2.804204201,-0.529659254
-2.297252087,2.2314787615974203,2.6677911508955314
-0.56802379,-1.540598282,1.2552538002676674
-1.406887257,0.23574064305844122,3.12184613868421
-3.134651648,-0.880686393,-2.079125257
1.305378675246171,2.383809186119919,1.9835053829178437
0.9535574651357859,1.037685238956081,2.950283352868314
-1.736713394,-1.849054991,0.6666099510984965
5.501252839092024,0.7352410011164686,1.1140126058913289
1.2834072952554418,1.4790255164217347,0.24530807100521257
3.1586174047078805,-3.134821124,0.7070904944518533
4.535638712056681,1.573820158507608,1.7509720283275558
0.38112368788703666,0.29449917645800794,0.4816928541369654
-2.231651944,0.3865809883406024,-0.430622899
-2.964259384,0.5077664742130632,0.09862293320052504
-0.365652052,-0.919374281,-0.87016577
2.8934005570284933,2.4583623995335877,0.9459990810372315
0.695148835281964,2.527746082019972,-1.61116403
0.08934216925054639,0.11335213193589266,0.2412179893192028
0.4853139364916489,-0.402627138,0.5282831213655199
-0.897961724,0.356495308818095,1.6761650062148203
0.4027079751538502,0.3925490318049105,-1.379956367
-1.380196829,-0.472728315,-0.286862368
1.6331441437485812,-0.951531299,-1.008167866
-3.290041201,-2.982073026,-1.468470891
-0.391932497,0.655559929553905,-0.678682624
1.856568853792629,4.431604187568146,0.9325993002205799
-0.665139453,1.6818429758561289,-0.291959444
-0.773089072,2.699710490345473,-1.700808253
-2.517853037,-0.925382933,-0.549529413
-1.044584554,4.199719024306503,1.4503782067689122
-2.73129452,1.8244888391415777,-0.296137564
5.021929067718921,0.7031692263895472,0.6954041487119653
2.2874458804751665,-2.346628717,-1.778722412
4.60566243912909,5.33266701965685,-0.089954268
-3.565613652,-0.697866827,0.4473702967621739
3.943424274878322,1.6854711705935594,1.7290034017083642
-3.695503806,-1.200905943,1.3183084339631415
-4.851613519,-1.135100654,-1.309228898
-0.489115211,1.2598589743710529,1.6986277342202778
-3.032718308,-0.754983706,-1.52345654
0.32173261741841097,0.5410390130375062,-0.447155908
-0.787283662,-1.428612448,1.36541564259802
-0.279016064,-0.798024599,0.7800656768543566
-1.634621593,-1.093639755,-0.508447335
-1.264852932,-0.883196506,2.2849309704858327
2.3407441308110046,3.3770218134859458,1.83145927521299
-3.230828777,1.8480864846112182,0.21953381317211906
-3.760308458,1.3128600576784302,1.4465454982825365
-0.681761409,1.7285026529754626,2.463987203040685
-1.972778248,-0.364201531,-2.001387771
-0.496039997,2.303281690816069,1.3048111991988223
-0.028058363,1.3166878503251536,-0.683337266
-0.596059317,2.3100943046431124,-1.296846751
-0.89988202,2.7355257515963602,0.4056622961078339
2.4077466881672875,1.0141383626909732,2.2892196076218423
3.954777413174406,-0.07818094,-0.332495386
-1.348440279,2.6816179788405425,0.906881821900431
3.066021706081342,2.4822410624936784,0.34357532954807135
-4.002617517,0.9424810363744094,-1.137807488
2.517632602485812,1.3413433171492135,-0.411946788
5.296329347190273,-1.086819099,-2.566646839
-2.542579807,-3.515623046,2.834032022490605
-2.734024352,1.1090819254847222,0.4090909403332567
1.8434606022400066,-0.154352745,-1.164473558
-2.526689713,-0.568368662,-1.516290556
2.333210750480303,3.151888258831665,-1.9439123
-1.61548767,0.16243818834179477,-2.112877097
-1.267264006,-2.159135373,0.2537321090753065
-2.163860078,-0.716814572,-1.009942286
1.522989611520184,1.5851876888804435,0.5411268721500355
0.7892338521207338,1.4499365158428934,1.9981237021411649
-0.435805167,2.9888634661504936,-1.238486204
-1.966342313,-2.397731959,-0.353939862
1.0133006909521414,-0.030721543,1.0957338340494651
0.1775014386301137,1.3643250781055944,2.05440759288646
-0.984596058,3.344087716578742,-0.029498897
0.5341217012442647,-1.146672607,0.6147368463913956
-1.729094524,-0.472758657,0.6302840626518469
1.5307370044439033,2.088784327167718,0.14894423745390872
-4.034440695,2.6186625190254005,2.243874113278212
0.4144655110179164,0.50443238552156,1.9644123999348146
3.0033708082086785,1.9660594519478025,3.3235784918549607
0.2802835644648026,-2.464234367,-1.320887005
-0.882742891,1.0927219418966967,0.46556352841351273
-6.048683245,1.8967859261167228,1.6335382012935349
-1.255039597,0.3219743406172976,-0.317594527
-1.185676848,1.9873183047766823,-1.178414765
3.094250953807735,-2.456128383,0.9635754689097555
-2.771141534,-1.806505004,1.850212081790817
-0.075531962,2.1304109345426996,1.5417711225903932
1.9875223960189823,0.5260316793152771,-0.857000162
-0.653392912,0.75395558145324,-0.328982014
-0.652767329,2.191865940125065,-3.295769254
0.10366832003969073,-0.646074616,0.06846208256784236
-2.590475461,0.11311648310248074,-0.789142454
-2.377498739,2.1599011726314488,1.4937641676931908
2.44188490784327,1.0346391528860412,0.32991933394408385
-4.007617363,-0.963686207,-2.629291917
-2.421343953,0.23764052741272135,4.419465933222541
-0.567212,-2.495533397,2.768381753055191
-1.452462343,3.400553394976084,1.8972464157964168
0.2468819035948996,2.6323268813080647,1.8933435687086742
-0.912470149,1.4658772019243587,2.2028494995771304
-4.974052568,-2.339343914,1.7343791090270395
-1.059267611,0.977418251516933,3.0086059454008236
2.211369462518456,-0.418275557,-3.651651845
-3.63703406,0.48664829413084276,2.5261859576075922
-0.860044381,-1.206471475,0.7916062413057524
-0.436967121,4.173338887339299,-0.039327458
-2.235974442,1.6540390587502733,-0.739243012
-2.066251164,1.124110025087481,2.554838258128761
0.9386769926326908,-4.846661105,2.1796139938027235
-0.577747604,0.39095386649921604,-0.227589213
-0.615114404,0.018751364269574262,1.1902973071727248
-1.304078097,-0.937485783,0.23581773820097018
4.393463216495655,0.6208625885662125,1.094801228612967
-4.485990778,1.7042648407945795,-1.368636903
-5.099870687,0.5338901061462294,-0.166008948
-2.103473298,0.9857448438174021,-1.306005897
-7.362143778,-3.057988724,3.81908226650667
-0.747421705,0.061697524333130416,1.9967544143503333
-1.773864349,-0.111264466,-0.86583454
-0.962940919,-1.229412791,0.4873647771089944
-2.576449736,0.23740405991281013,-0.088354914
3.1256018752697496,4.477438223069309,2.178847472086477
-1.726715522,-0.546694704,2.31820760952803
3.258615383229654,-1.18037191,-1.315021567
-0.885938117,-0.215548802,0.15244936731722653
-4.072635864,-2.413617551,4.589441026130822
2.7744101868352558,1.0373872557297048,2.2086648949559646
1.2870297900714003,4.837909783471729,-2.680978157
-0.422959286,3.97925987186998,-2.483556519
5.51154036246852,0.06572446409941929,0.9623458003741313
-0.655648927,0.39378119892432667,-2.09431285
-2.659403205,-2.182220823,1.5446587206027331
-1.786023143,-0.815620014,-2.451566065
-2.375026389,3.0406945937592638,1.4244983968285059
-0.446290373,-1.53899288,-1.312204079
-2.865844731,0.4224047444322836,0.03228702633899094
-2.575095852,1.5055696679994075,0.8300143395332702
1.4531610438923304,0.22935877494618007,2.5581458852258216
2.7065597026325943,-1.995531879,0.9460008326423944
-2.724699889,-1.662844722,-0.343393054
5.771041856727992,0.19288686036778713,1.7102747907862919
2.8099814788864284,1.7804229869744552,0.5083578366296964
-1.830529474,1.6639730158438462,2.8466823194880435
-1.256909388,-1.454042683,-0.440735048
2.7205311377892603,3.772272340003273,1.9207954352822534
1.4501118607148862,1.2607996970696551,0.3310960633572564
-4.163341624,-1.086173889,1.2658717540305933
0.5207237574158092,0.5033256798230198,-0.865809257
-0.924658967,-1.714240737,0.17770013050303718
0.05878154426921711,0.8999403860261157,-1.718807872
-1.343778788,0.028056104749485056,0.037587927085526385
-1.460833338,-0.461971069,-0.2839879
1.3727879059968822,-1.359307965,2.0279458758209765
-3.29952795,-0.293590341,0.15422325159752995
6.17502015786507,-0.006688627,1.6536940894826033
0.7131448051967095,1.1058884848137143,-2.435106198
-4.685279847,1.136884734723563,1.9515515507012684
3.495422853245471,0.1892898476800648,-0.553468157
0.6139634363079218,-0.578712046,-1.257650287
0.16587127764628265,1.2183584320389833,1.5392807076882726
0.13473535059095237,-0.886022832,0.8315769146928608
1.136135044105238,0.7674645145447734,-0.282506342
-3.24404066,-0.17679052,-0.222628304
-0.115766508,-0.448369405,1.3497519226947483
3.3190949739801012,5.50084119167336,-0.093594275
-2.061733128,1.2436106363289197,1.8053598708346592
-3.727754635,-3.759164648,2.5610146767653905
-1.314001317,0.5357089895535834,0.3143806557471742
-2.134609942,1.5006635497922967,-2.989417522
-0.647078736,-0.62112009,-0.883055287
-0.728015019,-0.721417384,-1.286444776
0.1321795620252606,1.1766105312036186,1.1129058800611313
-0.844226663,2.7268366158871875,1.1800727666302513
-4.561919286,0.5607097031183562,1.761546150230555
-5.761692074,1.927394143396718,1.770333273349129
-0.896314007,0.7414306696127085,0.10028451215436185
3.3264431085511195,1.733782200337041,2.5915248450035193
0.7704188239234633,2.526860144215577,2.4820410049486465
-7.255517487,-2.759159465,2.671634936723503
1.231694936332903,1.6052725112815343,-1.210980014
-5.410503715,-0.675932578,1.3390195896301496
-0.078993727,0.3128012522754831,0.6503353985492721
-0.956279064,-0.430369278,2.258499528685717
-1.921236542,-0.264343536,1.6189220512350524
-0.990808104,1.1074427840196348,-0.097064066
-2.46131682,-1.391945897,-1.467314068
-6.116417272,-2.580478971,4.805000455660865
3.13250553773243,1.9614203544657687,4.547297243328692
-3.914908182,-3.188134123,1.5436007670731553
1.0100254378414557,-1.574901615,4.309065894087432
-1.001090009,1.946825485157717,-0.862405184
2.283296908029443,2.7686722937515507,1.1188295771434036
-2.624506191,1.0337356171659409,1.0891795234245782
-7.724668026,-4.56623062,3.267040496987343
-4.957663661,-0.326576104,2.0815598522402907
-0.165672723,0.030978835330727428,0.4345880105279276
0.7812895127103863,-1.755616966,-0.105949934
-2.739978828,-1.88303077,3.0060362720395353
0.1341837097675895,0.9797582525004244,0.47468097036114865
-4.953223435,0.884252048966657,1.6753644481939858
-2.043672874,-0.233054949,1.889679509783348
0.2078094263224451,0.539530003130374,-0.979931358
2.667343700800871,1.7680698397485024,2.4499339998010043
0.014265354072692527,-0.59060936,1.0230082631633424
-1.605311359,0.3878037663834264,3.3556475588321746
0.06426522370951604,-2.020899832,-1.401824408
-4.215254148,0.0743998229274262,0.6915993886634356
-3.857013736,0.22234579585991032,-3.97982842
3.835914870399643,2.8923952015626138,1.1077342976755626
-0.088153955,2.4509138681307725,-0.76914957
-2.323434858,-1.62794286,2.4322568482143287
1.2838661746221671,1.4537624959879891,2.2482654678033915
6.047158440457864,3.188971689480003,0.7914844277050281
0.5494149267635171,0.12270201383600166,0.7217562482477566
4.991831616218046,2.431541028586169,0.7447348350619961
-1.474279011,-0.186002414,0.8290758756141294
1.2049915445720019,0.8166028357629238,1.3110089588815936
0.6537712562920227,2.427537725833682,-1.938281825
-4.868266062,-2.616212758,2.540363742317017
-2.180127625,1.5236085300428621,0.7868582696114746
1.748369978123817,1.6710782543406117,-0.699328725
-4.161346404,0.7334760491286674,1.7950001921851482
-1.079923088,1.361476609887297,2.9864759111338213
-2.625711684,-6.204939771,1.8151591958036297
-3.291765586,0.7634836029398806,-0.70182232
1.28190851792945,2.8240768184285066,-1.447785164
-3.463710227,1.2228321782220473,-1.912824675
-2.676213647,1.303003779382319,1.149467564526419
0.9621978119101445,-2.061579407,-0.216230216
-2.940198413,-1.212343281,-3.924213542
4.102404984583475,-0.938663334,0.9004327690102752
-3.224839234,0.2057492933680546,0.5347974999909464
-2.840399575,0.40497990333206246,-1.740758735
-4.440587745,-3.07748766,1.846359939937905
-2.008351185,-0.239571911,-0.823122086
2.206376757567309,3.3749691535215045,2.5631890545032525
0.8342093323978683,-0.397827525,-0.245405817
-1.995894098,1.3033457292268216,0.4907093636414933
1.3178090598955103,-0.522171731,0.798693680491785
1.811685934920545,2.2705303696994634,0.08475057169620065
6.103121526229219,-1.800725502,-1.495642641
-1.041700891,-4.55270051,0.9676908114319573
-0.263630167,0.010926294877605713,-0.48818975
2.7708740451260097,1.7679795714524222,1.3251735185820104
-4.739045526,-2.909910617,0.5844353643962156
-1.078448381,0.8407890284367143,3.421493054999602
0.24242816543945545,1.14693547601604,2.163493170462381
3.7905811403565917,0.42794201198976456,1.2135264360227045
-2.100410865,-3.109352554,-1.14803817
4.265226728698246,1.7257041691926536,2.8581609551964915
0.00622073222564018,1.1282245052355555,2.2885375302471163
-4.875727542,0.6280341533215406,1.7839896262681556
0.8150292064107949,3.161905547010228,0.7547071382927122
-3.739207174,0.5605258707856562,0.8585956007763346
2.406281066123441,2.08120380641801,1.529898013212678
2.0339729426124524,2.5840264417343906,-0.695711839
0.45822837619390255,2.216027322862593,-0.460725257
-5.421533912,-3.344012563,2.1782958644712207
-2.869961162,-0.097981611,2.644031422617564
0.3115721085368881,-0.453090123,1.2621507453961323
-0.763678788,0.8900602820600029,1.7981493278772944
-1.220852385,1.6725020972432345,-1.591392158
1.9202681863970816,0.4335804898579802,1.0561354993327734
-4.401080018,0.3788723672646962,2.5401818780321888
-3.435725897,-1.182821089,1.5903560432750556
1.6072938540250925,-0.255922226,1.2740373383647299
-0.518409507,-1.408476345,-0.674494117
-2.88785843,0.3613680347759178,-0.311116931
-2.539813475,-0.528382674,1.2979672590335587
-1.25232206,-1.133165703,1.8010281316477075
-4.001039999,-0.249240223,2.301519658500261
-1.07345286,-1.090751458,1.9756398519429381
-1.767830809,0.3124770131501493,-0.4644543
-2.28435235,0.6700314569208383,2.8718693300341704
-1.973041706,-1.449975529,0.7385142030063545
3.9376630564161905,-0.235969566,-0.682792379
4.02898517865031,-0.542906285,-1.446146588
0.1431716551080247,4.082632955794833,1.0216005087643123
2.461268268184091,3.0422850672567345,-0.372878496
0.5920284441017309,0.7162968860350092,1.9829562638427234
4.808775418665853,-0.408310451,-0.772144785
-2.580032748,-1.73668111,-0.140310165
2.315861701809165,1.1553069365532878,3.043073171730846
-0.934910535,0.3593641347026616,1.4198944949862002
-2.802678399,-1.175358831,-2.514085899
-3.552321824,-0.752283962,-0.636144354
-0.383285699,0.9373282363451954,-1.870988465
-0.031778727,0.6995854183083283,-0.929826049
1.069558979148613,1.7439786503312877,-1.488024821
1.4111313956898819,2.988427974819745,0.41543421591532637
-4.717425388,-1.013575197,-2.914190692
-2.36144263,-1.300547191,-1.151017075
-0.263122651,3.917031140064597,0.9825675938696011
-4.880180726,0.5757963996223532,0.6108255881741989
-5.822877337,-1.051925047,2.810511948125222
-6.035060149,-3.682177172,3.1411997182069595
1.159532286802616,-3.82988728,-0.572246334
-0.304768817,0.6412652448412329,3.1456241702473293
-0.76602714,0.013332576498741665,1.375610895427673
-0.212145036,0.4898934328373451,0.10603002248231519
-0.416433207,1.064820582130732,1.9114599688333258
-3.25057515,-0.568678809,-1.380298488
2.3634834840587295,1.7288042337941332,1.0929294914067142
-1.361770232,0.8615117167801232,2.5382766524269798
-0.106903325,1.9022430069105536,0.30578211217857765
0.5689848472518078,1.220114799259433,2.8088043704688164
3.301600101300898,1.6415785504149074,0.31491020816002285
-2.172788809,-0.631577218,-0.986126416
-0.64051438,0.2597554073139011,2.341939891656066
6.987385235590612,2.8387771271504487,0.757533056769886
-1.308069726,1.882508675404992,2.396158556700609
0.6653152054549121,0.8134108499813589,-1.448332931
-2.865480366,1.9201124784037409,1.683554596472497
-3.623723932,1.3638745217543766,-2.954113146
-2.355414229,-0.052971218,-0.766157035
1.4210211411674,0.22895290205028462,0.13487441268104794
-3.749301765,-2.069408523,2.937148677264072
1.62761177113327,1.8941583821421535,0.1002729400542019
-1.963948551,-1.327569755,-0.523303441
-0.343547462,-0.006052318,-5.95E-05
-3.003743895,1.8802424425924342,1.266398757063894
0.21879312839301704,1.6322326686999633,2.2436008240449388
-0.685255903,0.8321872231347914,-1.128717118
-1.710509183,1.5024816014016038,2.170274493073463
-1.940779416,1.3904693510752555,-1.02043678
2.8195144920251707,0.27850725327599457,-1.062075345
4.916841982241215,1.5031652651343632,0.2726369765415327
-4.29119784,-1.014560625,-0.288992868
-3.009480707,0.32604638785193096,3.077716227576682
2.6430932383583974,0.5596582497500247,1.4229462579557544
-1.974314532,0.533243830876345,2.497722459007373
-1.74190049,4.359604329463527,1.3188391426047978
2.029002695437199,1.6334941772310096,3.3902516275887855
-0.512387214,4.917318646746539,1.8935327111058422
-1.471212678,-0.071768688,-0.219967153
-0.712053953,-2.529429157,0.8417524776904154
0.08194453321647806,-0.63151113,-1.724038338
-0.900075952,3.2284045611802252,-0.213081519
4.475816634351137,-1.957098072,-0.86227335
-1.912689047,-0.906510772,-2.20593793
-1.78341818,-0.91856088,0.40279367612824424
0.6070035704654428,-3.044608931,1.2445629367463578
-1.243528229,2.6624051816514887,1.6802925579414625
-2.131113252,0.8570078754311511,-1.303059208
-4.357864118,1.6233238084469241,2.2751020908836903
4.374894957613549,1.729246758989016,0.5241292125301279
-2.968444516,0.641199675260299,0.6938790786298179
1.92566376940985,2.1075157043389776,-0.155359047
2.6361497536897054,2.255764824549358,2.529323148535128
2.2941749193668572,5.147303358993179,0.6120734866910822
-1.965040575,-0.630167448,2.543214009317875
0.9467488331405151,-0.330736042,1.0840315501275666
-3.569672965,0.04491076961693831,-3.328615623
3.711480775388816,-1.161653204,0.2916774227406066
-5.382984993,-1.282394895,0.30761975329678226
0.3053516092692117,-1.058539902,-0.542811601
-1.54639045,0.7475761419679934,-0.671329112
-4.748204088,-0.938389286,-1.783334816
1.2433172325178588,0.3912352035024065,2.3259655014691343
3.4333868081664716,-0.286024049,-1.205573349
-0.429412663,0.882793525397465,-0.60790235
0.08604238615650517,2.23867529115349,-1.868639724
-5.365748541,-1.010763829,-0.279028871
-0.120904025,0.727127909106268,-2.414737013
1.4251048823511188,2.7310869972506775,3.3174703017181733
-1.250563709,3.3076477856560107,-3.705341164
1.6600805606301217,1.1834960602501412,0.5551560052461043
2.7478731455566563,3.564565987657246,1.4130085131589798
0.24825904567965712,1.8235077430133075,2.373440754240601
-2.252262686,-5.151595737,-1.331675544
0.5042203828657918,1.4203562548213367,-0.656280189
-2.324475968,-0.292666767,-0.760427176
4.056433086916484,0.41236825597771687,2.004525084297499
-0.330810603,0.36392675806258235,-0.653722087
-1.053396119,0.3612625404483875,0.2983913222658209
-1.360961639,2.396219351327054,-3.952877368
-0.028466248,1.4012985583614106,1.2351868576702898
-0.005237803,0.8168998216292191,2.0012767742337116
2.7280687478235084,3.3672267181149547,-1.160751774
-0.817965142,-0.969455822,0.45307345201058696
-2.612976071,-1.427251525,1.254596760429635
3.056961756656065,2.0709918463166885,-0.875260118
2.2418573381506235,0.7759892212109541,-1.142273163
1.7044466698068392,0.09047853701729902,-0.08672851
-2.526271275,-0.787339534,1.255833673209717
-4.582430958,3.2384313264586475,3.478850473002164
4.830632123640481,3.699677606723779,1.3947186716543247
-3.627782389,-2.80980748,-1.78251943
0.7264986802586207,-1.07439171,-0.84769017
-2.495209106,-0.145756321,0.9727343677860361
5.583681790935037,3.073724038695838,0.7441635716316412
1.2397072057044385,-0.146939775,-0.469223721
-2.076532958,-1.06229877,2.182517208482944
-2.787052717,1.1161030995769678,-0.961378376
-1.727874745,0.002926929717749993,-0.205808965
-1.763989049,0.18496225649273146,-2.146398865
-1.321168182,1.6076204040061728,-1.809607004
2.810872379981075,3.0014459394803223,1.4829532946022674
5.054251983098798,0.8444551604629182,-0.190673877
-1.376483389,-1.064020598,2.1145036348622686
-4.538551915,1.4499979608180473,1.1769271538990533
-1.620777283,-1.720776455,1.38380222980869
-1.24994228,0.37877384710085443,0.761531966666116
1.791196718103716,2.0970135899636997,1.3329322368989849
-0.309018283,1.8692568477047165,-0.217268716
-2.042815742,-2.553106821,0.7796090484830269
1.9894623184828935,-1.484622193,1.7734739692551238
5.471768558010684,0.2578123471032453,1.5466005592132936
-3.37911986,-0.171679783,-2.030884494
3.53205670665321,-1.617295954,-0.208586378
3.65118254787174,2.7525908641161303,1.7830304531602998
4.500057593107381,1.0764634657855603,1.9817420952041656
-1.165164149,-2.117874941,-0.082646632
0.06899318166957824,-0.932539461,0.9234218078309059
-2.921746852,-0.486183232,-0.257636091
-3.37496914,1.5062583513919432,-2.171049592
-2.206992454,-1.026831231,3.0240694065034095
2.743423750996458,3.890972373245959,1.6398592089373427
0.9330045673179167,0.5139787095547222,5.033346266592337
-0.871329908,-0.76442251,0.0801700845886526
-1.151716974,-1.629052791,4.942502910670196
1.6385397859838366,2.460799533326631,0.6590866280293461
-2.810438393,1.8507441765028363,-1.344172608
-5.202124399,-3.27576934,-3.249393533
0.7215588320564582,-0.494072721,0.8618019508744093
1.7848272925449982,1.8439738674300141,0.6313232426666151
-5.300108532,-3.138228967,1.5509886066995213
-0.311620771,-1.487016647,1.5351905520109574
-3.95608252,-2.053213197,-0.319909668
-3.567951444,-0.712877197,1.5364895392580151
-1.013203056,-1.896257739,1.093615603605714
-3.316338932,-0.973394798,1.0493665142469522
1.4186957600145813,4.2054433981386286,2.6928694606302956
2.560972122670565,1.8948300186798965,1.7669384801182824
1.0127449793777548,2.6529462403500585,-0.891488943
7.2815706796107005,2.4674272978547087,2.4343883621101567
2.067707806533612,-0.661007958,-0.639600727
-2.366030257,0.3871666099733865,-0.037108032
-1.241077981,1.873189281477622,-2.170448002
0.6592989059358976,-0.682114897,0.9082938621349862
-0.05539169,1.0656581165623336,2.619656311307679
-1.31443425,1.6694735458724916,-3.416933769
-7.72104143,1.9527003273895174,0.29359955554698697
0.39277824885289686,1.5322916426847875,-1.525315959
0.20798446957544658,-0.084514147,1.6998391628594696
