Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Failure,Operating_Hours,Maintenance_History
4.811792636402464,1.920374457976481,1.0248557265804545,2.558047123800561,-2.194357322031376,-2.0875951061774374,0.5338377275066944,0.3905850555332768,-1.271251363171829,-2.135543913819308,0,8870.195066368971,7
-1.4874760522532737,1.3048962691014445,-2.0735292101153497,-2.4998121783803713,1.185794707068253,-0.24916230526685737,3.4861713150767333,-2.299688801068837,1.3891536913454685,-3.144258281081566,1,5011.558487018717,3
0.3653529900494245,1.9069013850418726,0.9184136671938471,0.4075424182147629,-0.3085371372998055,-0.9153254820535766,-1.3586241049580403,-1.8345566105553046,0.4863481514979711,3.3684163926612025,1,183.38506939481718,6
0.75124104371418,-2.0317487912521144,0.1525019361249233,-0.3602544123029241,1.5672099689352637,-3.27721567861471,0.39620816606189235,2.988466040001164,-0.4083290989557778,0.15733680602746364,0,2836.5559159944155,6
0.3115721085368881,-0.45309012312526853,1.2621507453961323,1.6537903588338627,-1.842450276190339,0.467517384458763,2.1380036706160284,-0.4183600456842221,2.4933591947561116,-6.455739363381247,0,4792.5104442635375,8
-2.7784104502272076,-0.4896208551805021,-2.5743142054418637,-2.064058492306104,-0.5631729162731067,-5.034149991536121,-0.4194624199135721,-5.07449894630235,1.5708878437335336,-2.8813317321229825,1,9537.515619271457,3
1.3946038691622822,-2.4978625222633664,1.786203794408992,1.111943881107871,4.921807601199054,-2.034404286028095,-0.5702052793866164,5.9544335138804065,-0.9589205594655577,6.5613219378505985,0,2067.7311703220557,1
0.6411563323286685,1.9686033496048208,0.255034282938833,0.1356457092666572,0.24132536949257766,-1.0703615462398286,0.627625645130159,-1.2750779383136945,0.866346631186282,-1.899182401384723,1,1689.8218250720763,9
-2.0745145994702,0.7762370688593703,-1.3826963485298003,-3.5433955522719467,-1.3058710562120635,0.7905995740086685,0.2403039227193159,-1.6603004697939274,0.3758003046279569,-0.11264198676611428,1,7278.772956777405,1
-0.0914794636062039,1.784557692083322,-1.897557357990311,-1.8047319187601325,-0.933801860292686,-0.8699627004967059,1.033214445691443,-3.004240421728054,2.2762113354980933,-2.3683238809653595,1,8245.537477212352,4
0.8424162333850862,-1.8526356453558215,0.01360376557947926,1.4277449862413927,-3.2639297498564064,-2.9432256114272315,-1.5677783513474937,-1.2558022174616497,-1.2835163793882043,-4.525892853635761,0,5157.272163568926,7
-0.6395606737984055,2.568441688981398,0.9451203877169618,0.6737388414715135,-0.0031112886342242185,0.8398168222048721,-1.1986137458502328,-1.8881804431091842,-1.0031559518942172,1.792348312905838,1,1710.061277224865,5
0.9138827898322065,2.510978958415425,-0.9783344786846864,-0.6382201580651907,-2.8609651553539446,-0.3274714612183877,-2.778065472807488,1.0807202694785234,0.8221212754214964,3.651443669186256,1,7237.888439483953,4
1.3265198760629873,3.0529435656768698,0.26162284696107485,-1.351948975508033,-1.119421173562143,-1.3723163034881347,1.995234404131431,-1.4309924807184649,-0.1820756805744956,-1.8866107305644866,0,7938.246770914575,2
-3.765827185121822,-0.7770828976353755,-0.4029460103242708,-2.9859414204002204,1.5612761474041164,-1.2004455235955271,1.8873565054588037,-2.686705493232874,1.277942075143455,-3.0846431732642707,1,5224.5222535502235,3
1.4279320494413925,2.8539951223458706,-0.4746359183284833,-1.9630136750374285,-0.8256903214570624,0.841933653656398,-1.7257795296607181,0.7646017940579468,1.0736222677250744,2.7871250186480863,1,2933.6255500704524,4
-6.4043745421835885,0.3720680945519552,0.5351121973731522,-3.467619969645511,1.629367518496708,2.4732125605023882,3.3517518783150146,-3.9476110442826347,3.474353198832387,-2.3329199476500797,0,7374.366337198405,4
2.0822291744050205,1.691022857479323,2.93344975227997,0.9932402303212606,0.821459624294717,-1.5735844702751784,-0.074772736679631,-2.066983965310929,-1.3610976107225925,0.15742090830376781,1,7268.944153760814,3
-0.6596316737433359,0.8392147438475782,-1.3347117243426279,-1.6374631261954002,0.4096810800636025,-1.4549222772663943,-1.5902584117441414,-3.6032893676465214,0.9516862728799642,1.0320342834195428,1,7444.0628309685735,3
-3.2900412010029214,-2.982073026460298,-1.4684708908965345,-2.3970098705269183,-2.426307116289298,-1.5242925768164102,-1.2168209569420123,1.4578758461191268,1.8760046351629576,-3.587425834075984,1,7042.400240478838,5
2.709463059480978,0.9282522244961795,-2.482130105745478,1.3700807419574392,-3.355665369040448,-1.4417086885448198,3.2316384023595304,-6.810614062456942,-3.081267097538189,-8.030730386433195,1,2410.8740030404856,6
0.4027079751538502,0.3925490318049105,-1.3799563670519486,-0.20515949583017123,-2.0351762910876308,-4.776237360748828,-1.3274903201088672,-3.465002792157009,0.8734207581366926,-2.563343352229939,1,253.40150095985035,2
-1.3104798551664631,0.6406160724758583,2.9827859336019498,-3.5066449232418444,0.6676697395813149,-3.5943676133948377,-0.3176358426551411,2.5619977822052955,2.0023286841023977,-1.5145707258206058,1,4111.814432318863,-1
-1.7367133941214834,-1.849054990567641,0.6666099510984965,-0.32631551802620457,-0.06872316422619179,-1.467379985673309,-0.440823823346305,-5.998531364711042,-3.261277344783537,-3.240138855494887,1,5939.343335625289,9
-3.6272066778840224,0.36923088338222027,-0.3105308075312359,-2.436224722946444,0.5676104782473335,-1.845139546891974,-0.2757728933642676,-0.215846351996007,2.51202669299459,-1.9038724440582107,1,1806.7883091741041,4
0.7583983429973938,2.6096329746309745,1.4581198590124664,0.9332960190812746,0.2500784801824785,0.11934870681247434,1.6060998648423097,-0.4117105788430012,1.0114945997952245,-1.4921881080264934,0,1844.5779845241489,2
0.7805274855477193,-0.5310327746154858,-0.997727264521887,0.3938637510476979,0.7061408301221549,-0.7908323738209487,-0.3067063987409111,0.19900789897365437,-1.0786012610010574,1.0540796096133094,0,7958.837644024346,6
-2.5028594849816543,-0.8112315378105762,-2.796906918860146,-2.4594646795442108,1.1931987159153254,-1.2221017540795525,-2.5817147067431967,0.3763801419245017,3.42247230748018,3.1685833452319994,1,1124.8119391678454,1
2.50112160214646,1.5020021867568336,-0.6713799515549997,0.565954899600476,-1.8463208356241976,-1.8435373382581222,-3.15982701837707,0.5064557552574382,-1.3276480681456915,2.1450523504889207,1,7198.969945941204,0
-2.2136625556594183,0.8982719904183516,-1.4771568330428115,-2.429408829842723,-0.6887631058067434,-0.3133684287556141,-0.6093585745273743,-0.13167547714487682,2.156034639949053,-0.9053291964672299,1,5557.0881887115265,6
7.699118957343865,1.891805499972428,1.3263483898448518,3.662328109072357,-3.3802205997452948,-3.9585836220819406,-0.8276418842180211,1.0101918730643888,-1.6706986324667648,-1.8995190510987656,0,8477.441983244546,9
-4.045053587793133,0.23232062989236857,-2.2705479209268473,-4.906684050141272,1.891068050185309,0.6538314265193164,3.1429355359200835,-0.7063715774821453,2.5402542167652435,1.694652322403336,1,5305.1578247211955,6
3.3576422887638993,0.01702146538071464,-0.059732340177834464,3.164976225285398,3.1521228157613077,-0.42984180399977967,-0.7172969228303977,0.4541238784015871,-0.7408532636144318,2.9132610003483284,0,1349.158308360665,1
1.1393972096721918,-2.2821260138000414,-0.4987055186247914,4.606365602584407,-5.812781098970462,-2.2111276889945435,-1.3412732678755384,-0.797313221811867,-0.5539565449903708,-10.090646101011359,0,4673.290469389258,0
0.5882341616453676,0.62406474561898,0.5819625282605358,-0.11520010091718241,-2.619236002024485,0.1856360775734364,1.1169463711340082,-0.38308746196309973,0.4678985125159343,-3.9841433415289838,0,8430.812368159603,6
-2.6573359640946395,-0.9561860049293356,0.17442791828447107,-0.7333637164806304,1.6012775668032377,0.3288068275867382,3.1058128832413203,-4.107584907461973,0.340532310769345,-2.4616980398966253,1,1707.2491888956865,-1
4.864893211454392,2.3376289293659793,3.018267004981275,2.6460045723420498,-1.9845718101611867,-3.4074845833167156,-0.04395776677089687,-0.36143807628054114,-1.2425893577025424,-1.317273381313994,0,3365.9319044999124,7
-1.3311407016006573,-0.5169206463592929,-0.3814128596815458,-1.1037979118054464,0.08395882828802981,0.1480028557904236,0.5944507394475185,-1.8402144162083252,0.27549519988585525,-0.4672890759725904,0,712.768999203236,3
-2.8722896175344146,1.6684244622114688,-0.9566372803436423,-4.932973014710884,0.47797955469059916,-0.41360939683598535,1.3149246319477526,1.14614860377154,3.1535044200081295,0.7653128515828809,1,9792.453408446981,6
4.010498170921956,2.428516771208514,0.8691779117901025,1.5970756552314391,-2.0259436337542622,-5.5152330150490485,-0.7904508532850016,-5.273216625448981,-1.8715778756141,-3.215293637452897,0,4729.812453605711,9
-3.3252358504952793,-1.2082199423579438,3.200641636705526,0.3791740281440918,2.4340499661379367,0.4624984423760439,-2.400826898914466,2.2216752156154604,3.093755023812239,1.819195700752862,0,3041.6507998399065,8
-2.264193576490261,1.2790069909600361,1.0215828020550557,-2.5940193493880765,-0.4198839127944345,0.6085625440900115,-3.4508944524682255,2.7774576950562118,2.5872756869812736,4.669993698893273,1,1354.2400557785327,5
-1.3880011996545258,-0.6287534765804932,-0.14206187992526645,1.2436143950286693,-0.6586306640706834,0.9024568411362702,2.3013191729707247,-0.46381131107089424,2.9589697229386447,-5.806465731553189,0,7853.188231722371,6
-0.4204618421162194,1.9610842476524568,0.24712353063828205,-2.0818137006391955,0.7666339409654068,0.0494025176506368,1.0420293367816011,1.9597547775336954,2.388249286692172,2.7967855251500953,1,5157.6246617882525,6
0.43928687538597627,3.620145736573373,-1.6460629480745337,-0.3229712270403603,1.4289091818994308,0.17440048550651988,-4.12379388811958,1.5606423276994585,1.4527579112139581,9.24412348067287,1,1414.3845734624078,9
1.3654905321773603,1.8733976788547226,0.2745432040784021,-0.17811247174149597,-2.4438193450330776,-0.1030591636778897,1.1138836306302502,-2.3220863615218645,0.44399006243383476,-3.934051462799935,1,9081.248443695747,4
-0.3835352802862389,0.8186865321870044,-2.296258039800331,0.5771801118935662,-1.7666464941932223,-1.370735490267508,0.05121461423276352,-1.309072113506596,1.5676978729150197,-2.9988483879763344,1,2074.1907548625104,6
-0.10538257067458073,1.9546504281572081,-1.2657752206613857,-0.15237564465944003,-0.165731540823168,-0.12616343690114437,-0.07053075808276857,-3.4345150431051765,-0.2523213007805586,-0.16292947859858276,1,9205.108176636017,6
0.15925958198522006,0.3365440062272076,-2.82657096789327,0.7845191150652132,-0.3430372382129605,-3.226702011530048,-0.13104426089099677,-4.8230696413737135,-1.5152705480840387,-3.8876948006173264,1,9165.5698174237,7
1.3603904148732575,1.5088553019400766,0.20466462705664423,-0.45823882137398,0.24413053884111455,-1.0347230304470305,2.540537285990885,-0.5005089334393988,-0.9453430717186686,-1.622303255919822,1,9179.04893413216,1
0.6398327657582007,2.6330903602929343,-0.7688389380081078,-0.46871783097718345,2.1004438578640703,-0.7644858523703921,-5.263075645226802,0.7642717830773991,0.022151906084396322,8.872820603684708,1,6556.724146825277,9
-4.199964818083599,-0.9272237392992968,1.6622613390002487,-2.9177508908410603,-0.5828677886682008,-2.6944083508390353,-0.9674127999519101,-4.365845253533914,0.8002976169740914,-2.9872014923838774,1,8442.3594394711,0
0.803104010285864,-0.2685347566073032,0.20261495846326005,1.4524028830148046,-0.6294387324312118,-1.7690643890646065,1.0454957974676493,-1.7380106375908486,2.405923770458327,-4.6084558800112685,0,550.494861891882,2
-2.1832921079060696,-1.0745005447132654,-0.02071569209809626,-2.419579529922058,3.8760036727135954,0.5324123223083628,-4.462498044467958,0.9370977894970614,0.45063945120744164,8.855978906697223,0,1945.392109158401,3
-2.675631228228277,1.1074259738680723,-0.1522279190641731,-3.5798221377641886,0.5217215833791696,-0.9973448280270074,0.44097026691020746,-1.137054761648959,1.4564127343919389,0.7815009657765983,1,968.439295912937,6
0.01173252048219281,0.15318153657712896,-0.80025619529133,1.6006908093448204,2.3271637415049486,1.7230127567612488,-1.341060183094778,0.4588146249470547,-1.2741459231693923,4.70914561430366,0,3790.6395802216193,9
0.036506937664513406,3.1153707813600415,0.5408904468273066,2.7417841657365623,5.067379457259296,-1.229704698002521,-0.21815771913391868,-4.373271565981183,-0.1587320509182229,2.9878393274570376,1,5433.011796608767,7
0.4637267519091147,-2.0725484288974996,-0.06581414819099546,0.013429817520662302,-1.6055744799582055,-0.317953025639673,-0.9836644452192139,-1.1194942428813037,-2.491624525870421,-1.7742535969880415,1,6790.977058033569,2
-4.2263078267967025,-3.3674340767862705,-1.0152813250009114,-2.2547402693950005,-2.963275309070146,-4.767926632871472,5.06940162432862,-6.809431831574408,1.7282432072616094,-16.624731013896184,1,4894.494358883818,6
-0.6075757161069387,-0.8491429266983548,-0.9109079224172971,0.6719575145199116,0.5326289400581837,-2.7991402025186227,-0.0034824675249236076,-0.07965841209542515,1.3962490765325162,-2.399370132753357,0,1081.0611767368932,5
-0.3749448779133538,0.2920246956383625,1.5472958054358614,0.8345030295283085,-1.8905632279508682,-0.19866398451000128,0.1809087616321271,-1.8927398007124776,0.06654024046405263,-4.317586555914099,0,9655.585934760613,2
0.9430015743327091,3.863341538721812,2.781213764220892,1.9607939937565342,1.4322187543497982,2.501883430009729,-2.1322409923083243,0.012544071772202015,1.500603119212942,4.295508109764443,1,8408.731688487349,9
-1.155260637946164,-2.520038567835879,2.4242527465867525,1.4633264810618414,4.334185722833926,0.7779390065639717,0.1580215053757069,3.93497947499546,1.5854684405390145,3.9056496772324523,0,7767.964619880534,2
-1.7466695659136935,-0.7333677381624539,1.57624182072678,-0.17306102564303893,-0.49493255707102674,-0.36891659607775407,-0.19577517185606086,-1.037799823360994,1.0282317926918159,-1.303648759860327,0,1726.4158951017926,8
-4.912880867834008,-2.017297210766987,0.168197886733634,-6.118286349437685,0.4612076088475974,-2.203713874145571,3.4756489816128004,-0.10298338476565222,2.474085979607634,-4.116432163680587,1,4682.694965806419,3
4.286241317701778,1.1108943034198049,0.38783343025004074,3.118566455090896,-1.7170556984549403,-4.898934671391319,0.4789288550192131,-0.832443967191033,-0.7459992209965592,-7.007437057251694,0,9903.326196022785,7
-0.34354746183976237,-0.006052318402701373,-5.9482823322049017e-05,1.0128078972370607,-1.6958114544100567,-2.7758239852448208,-0.35743493544912136,-1.5633634151137767,-0.4296006751851906,-2.847063141492321,0,4603.54414531824,2
-0.868648660579702,0.6608532106033252,2.1829498007213815,1.3030412424763598,0.6561070831263202,3.101792156547379,3.27085138048665,-2.8253597169611084,2.950056646985317,-4.253177148881857,0,1793.5006535009252,2
-2.6993985912778324,2.241683766369015,2.100375424672421,-0.6136979818151593,2.416321489362006,0.990230169554593,0.7326902714398446,0.43487037138716766,1.808466467126503,3.0962626951904095,1,3248.2558641081077,5
1.5404516699590214,2.6618362667316,-0.1098534481609674,-1.263667517140873,0.07400522166157514,1.1133441111109392,1.0945365629548147,1.598265556217851,1.1098968914169882,3.3711319335682917,1,9330.431990238993,2
2.211369462518456,-0.41827555694915375,-3.651651844961079,-0.10916956004691913,-0.5646968510533953,-5.378692045144379,-2.8985744707651007,-2.449314537843352,-2.4412442338938134,0.4249121697501145,0,9336.109570328139,1
1.2241199503010844,1.998053457499513,2.4254004800013744,3.530193708440506,-0.3162885678167532,-0.5922432362511002,1.465899753029968,-0.7328807185721812,3.615030791883684,-4.303437378791618,0,6877.97572092368,2
-1.0817642879069453,0.5241722775081283,-1.9121810463897506,-1.9190338081575944,0.8855463367711613,-5.503264292835366,-2.88808649113829,-2.0235119303621016,-0.21966370160281706,2.651514817171798,0,8747.245939225159,5
-1.053389222482064,1.0565402169164595,1.4104366249264149,-0.8119532079502996,1.542231359926258,-1.428509460087573,1.1356668596314277,-2.9202859671684473,2.1006234218245057,-3.0107123464694125,1,5876.300989523614,7
-0.5393259748482189,-0.5946589404056948,2.941539582704103,0.19754071383631733,1.6471572372903815,-0.8683956956095521,-2.922204597756968,3.1715739650557344,2.6180044208510562,2.8608766175108515,0,5349.467475489741,4
-2.243193860146801,1.2680873127525158,0.9121032310337559,-0.9046416085851917,2.7020167685699983,-0.4262441372715114,1.987185932803524,-2.3067511256805253,0.31577485484092205,-1.1032153120774562,1,7949.380325215397,6
3.714548901526191,0.8497387661194582,0.38903224339870024,0.10785282834695242,-2.7592447182193482,-3.6846428367996262,0.8669355187651897,-1.1330803660006357,-2.9845383543290342,-2.267030400025223,0,7743.861798131056,4
2.960373591193147,3.1357166676325208,0.07829133053389403,0.5548185162823349,-4.396929460741141,0.12770044745172,-0.07778925122941058,0.05803436832863862,1.407203972317409,-1.040633196854707,1,182.9940445846627,3
2.8099814788864284,1.7804229869744552,0.5083578366296964,1.5460937155510113,-2.4011192050705,-2.368352308772876,1.2777499693464072,-0.3145164696069396,0.7665070046739894,-4.431698365817467,0,1575.3346549475357,4
-2.0118168250841033,-1.4699601198009313,-0.15907669713165906,-2.3747473290731294,-0.3612348277067006,1.167506132915761,4.998309002171785,0.15216856286847247,2.591278327121259,-7.090142711532552,1,3788.1543862291255,5
-1.487562517128958,0.9848910988604135,-0.6865425206618625,-1.7599668850431156,-0.329580403350602,-3.424457306689738,-0.33922470139155636,-3.3832728349937424,1.0677265816984196,-4.100451331927318,1,8221.890496191278,5
-1.4226494779772365,0.9464318838128603,1.1830680298297847,0.5795041773184259,2.0189275767147317,-1.935191681310414,0.3501179220131788,-3.2931453243812556,0.2272667651129816,-2.048471904507694,1,2208.342270100629,0
-1.304078097434603,-0.9374857830619766,0.23581773820097018,-1.2076332158857133,2.5237098435100775,-0.14056722890084616,-3.96099340028496,2.8529264466400934,0.08333830482297921,6.09276472250138,0,1519.0756232393278,9
-1.415694335602054,-2.6075141962053126,-0.164025620310202,-1.3194168153980281,-1.0692867184856043,-0.13575950624178312,0.31300849898345806,-0.8624314085938856,1.272597708102957,-2.996500409859186,1,2118.6081779953747,6
1.1127192605799034,0.2466946797014457,-2.1924291129365554,-1.11795079154045,0.4535739387359875,-1.605154716631313,1.6213004761647074,-2.5701562617523637,-1.316233561000469,-2.487794087316812,0,1842.7538685768427,5
-3.1516138294236384,-2.4896724326953463,3.5485986741144853,-0.9023294245908954,1.0199494020385955,-1.8039053742942217,1.999084294918831,4.0862510360019675,3.250642163708457,-5.500712839489517,0,647.5407406781328,3
3.9883032301078223,-2.804204201492606,-0.5296592542374752,2.7580605621502654,1.5933631244588402,-1.2443718042439922,2.2355479320229694,1.6060748110206573,-1.9903283014948947,-1.2650822095556944,0,545.9688561494563,4
0.09207109252204304,2.3740929134724555,-0.14722850646167246,-1.5211185754846306,0.4513205120357511,1.4340441019616645,0.18389662017422037,0.3259612648375519,1.966218545335294,0.4818625442628705,1,2676.4884253469327,4
1.3276645312301107,1.5924820056070255,2.1524521068311486,-1.0342605047190658,-0.4742728133886937,-1.1124905105745087,-0.21371651675246708,0.047869945434323435,0.6203533141309513,1.3222511085535171,0,7419.760494538014,-1
-4.853648104115417,0.3802667252300494,2.094900624284608,-2.127150998512422,1.051436183363588,2.2173360135477855,-4.527656076354497,0.7424831406256727,2.129990133821701,4.538950072253359,0,4249.286788781394,0
-2.0262150001276633,-0.49319985587210907,1.8338117065065263,-1.1406821068021045,-2.0573195945737517,-0.8168302947311729,-0.05674069445888589,1.1631392202512751,2.3210027847939534,-3.425276448557024,1,4264.885819807946,3
1.4210211411674,0.22895290205028462,0.13487441268104794,0.5955621170617978,0.29920956444704494,1.3505488325957478,-2.729474278520664,0.7681358338839781,-1.3234616198722848,5.23949869414603,0,5208.804449955779,7
3.0437131359352496,-0.8655436880750684,0.34089179684801846,2.756360589780706,-1.6104945186305915,-3.789681048005684,-0.8337511142517546,-0.41843287916096517,-0.7192479207587232,-4.020062602552098,0,7571.03504832753,8
-1.260319640225601,-0.6481510359558535,-1.3274669676055892,-1.3544350239548608,-3.298898791081888,-3.716406066549889,-0.7481439036367987,-2.2239771297031936,1.7663782505325212,-8.660333638286403,1,2858.683027108611,1
-3.310675985826358,-0.5324739456283757,1.7222173959617963,-0.39391085169209483,1.7962183218230643,-1.7252953921824814,-0.25475169207500925,-2.307328432839228,0.18454027090496772,-1.8725560937721364,1,744.2521765331172,8
-4.9761595982571345,-1.9787964392024755,1.669836883007957,-4.20004123358449,-0.942035483337123,-1.4187825510005996,-0.04143435929670736,-0.6089487467108788,2.5320289000772616,-3.580906198974325,0,5130.4073055910085,6
-2.517853036755894,-0.9253829328330602,-0.5495294134541612,-2.2752894221432296,-4.0204090353451125,-2.487040645414705,3.7855674534880768,-1.3459034605872358,2.554120190492037,-11.183602275018012,1,345.7820484591297,3
-5.02272841432448,-0.8415078007647198,0.3076703082462622,-1.987577756816892,0.06560765127674992,-1.434108639364473,0.48219747068008645,-1.9654672151854922,2.0240013425681425,-3.167337452896718,1,8503.734864249973,7
3.3190949739801012,5.50084119167336,-0.0935942745573477,-0.7804838810895143,-2.328033078288598,-1.7476961633567527,-3.938457271903742,-1.9448426284285152,0.5152520010079623,4.8614498751482635,1,9562.592011714094,1
4.675878501134482,4.805481651256228,-0.8570235812715556,-0.4660575992658825,-5.78199464370972,-2.3526279680836852,-0.14628963868662637,-2.7797003352753316,0.14822428838349963,-2.9131610757738198,1,5198.325352587296,3
5.208281000264977,5.104823301583373,2.3925912476247504,-0.42376999323840114,0.050015152146522746,-1.397777273972479,2.1231582957700383,1.0694635389834766,0.7463505767602922,3.8874834682604744,0,3393.218812145837,2
-0.5104382889262038,1.2203999181484724,-0.27687857856791354,-3.632139799807074,-0.08649307552957541,-3.675074286173649,-0.446654238856355,-2.2985598062602937,0.9354740183059268,1.401242897592142,1,9100.32822514724,5
2.935461355998286,1.875944336689552,1.2230546221147294,1.9153587927447906,-2.115021698585182,2.886354932656263,-3.8356757320014694,1.562148366529104,-0.5647401469237715,5.163773610493772,1,5547.231939622498,6
3.8533673877374435,2.053222261633574,0.40424152857241313,1.8446862826366353,-1.2326668575472515,-2.7681118236116364,2.1343194075212635,0.683441018092416,-0.9266037389710879,-3.733435087150238,0,4908.01597196837,6
1.3390272164840733,1.5975470445176019,-1.4014301654674566,-0.042968609170514704,0.09140465430862121,1.9971000994255927,-2.160611362422101,2.4453159694714857,-0.8560123777236066,5.535810488340865,1,7317.669886169758,8
-3.4263568519455414,0.7282247846600081,1.337125652420183,-1.679088668824325,2.9134427298063645,-2.8369296013704135,1.4985929141036274,-2.2549591363393207,1.1779438832937321,-0.2693465963037636,1,8972.388949414295,8
0.012343572301455684,2.1344828936203197,-0.8647729761464712,-2.2698090429849955,1.433652552535157,0.46134125696966066,2.060766838982519,0.7043011919490362,1.0306674701259393,-0.131778165525209,1,6329.74202077424,9
-0.4181087246186025,1.9612665382965242,0.7388939762496037,-0.6316708291257417,-0.2614778267527183,0.18336202396738904,2.937897392619566,-2.950826097338984,2.2042660733135135,-3.749229555278763,0,3912.1803224056816,-1
0.18923846109694065,-1.7991216366882194,1.4012758539317973,0.31116020228058416,1.0449665553823853,-0.4221390277502769,0.013280815695685677,1.499295140274828,-0.9133374395346008,-1.4133380294267677,0,4664.749313697877,0
-3.134651648465323,-0.8806863926041565,-2.079125256917865,-0.7216690026082064,3.051557784900825,-1.7595643067194602,-0.36624845987161647,-2.315169657641806,1.4442571471003944,0.8249974593919525,1,6311.935356687251,6
-0.9222475712011335,-1.1050554896212001,1.4020756548039777,-1.6443084313770906,0.6742966740874791,-1.986373588079514,-4.419665127337237,1.6521552208678258,-1.5922577017876671,6.9634755906067305,0,9299.164752482666,3
4.523271180606385,0.37653322938045075,1.671711378386927,1.4784272668373415,-4.029388073152091,-2.8018073961303194,-0.26847112036597265,-0.5201701495406064,-1.5195246055336016,-3.128986804004191,0,6713.284480332256,9
-0.4025855879663309,0.9635679564447037,0.33532145182624573,-0.35935164052316115,3.0494990561428352,3.1432706286008534,3.611042955514361,-0.6925485458545027,0.9782513087543683,0.49497314274408677,1,4308.248082467831,7
-6.796308985495002,-2.7392545872107954,2.8067096162851914,-3.816975565937998,1.007211112734904,1.2546970195935947,0.6969139900364725,2.303385928745348,3.636189843645196,-3.826875255640766,0,8798.0993923169,0
0.27801348622602734,1.2860015509704756,0.46267512549689693,-1.3891806670454516,-0.2816440071012428,-0.9703554351380554,0.08206852528893327,0.22557790088184645,0.8791565389459104,0.6383847862755822,1,9923.264217221305,8
4.594588063330195,5.439190664908607,-1.3153051312498316,1.682179263223036,-3.3330680767377996,0.7931431200718186,0.7453403061889887,-1.880407737843877,0.27699544879219007,-0.36562275369521424,1,9825.897274020896,9
1.1394180627939015,0.21581198685030484,-0.19082544551581304,-0.7415378884755893,-0.4494067635959602,-2.1839350943737585,3.1916571580155955,-1.1849703765975161,0.7650618132198462,-6.061584209479534,1,5090.676358398088,8
-3.7200826000121694,-2.6513766922425925,0.5376737698034564,-2.561837321229683,2.363715587949222,-1.5574835979694126,-0.9991433814074638,0.6436448572442747,0.6335119816804109,1.5234022927453308,0,6671.132709279573,8
1.1462562903602018,1.420694823725803,-1.8653453428414122,0.06915926681135742,-2.7659898461624906,-1.5475486825586446,2.772149242880869,-4.609101385879088,-0.8732413000654096,-7.609842853734153,1,4698.7800573790755,7
0.809585080555149,0.886706415156672,1.60811830370433,0.8954309297190712,1.7264263580183972,-1.6498184147838744,-0.39835637274809166,-3.7123754958002184,-0.0656142942753224,-0.1545684952155723,1,3520.2734826765636,7
-4.721500268770544,-1.4309758455931072,-3.505413678035764,-1.6118577575698354,1.3499502266238725,-1.6088572487185138,-1.0504802541268994,-2.418133053770544,1.7942231215039006,-0.4007261250921947,1,5104.946985062105,5
